1,アマランサス　玄穀,12.7,6,64.9
757,ピーマン類　オレンジピーマン　果実　油いため,1.1,5.1,7.6
758,ピーマン類　黄ピーマン　果実　生,0.8,0.2,6.6
759,ピーマン類　黄ピーマン　果実　油いため,0.8,4.3,6.9
760,ピーマン類　トマピー　果実　生,1,0.2,7.5
761,ひのな　根・茎葉　生,1,0,4.7
762,ひのな　根・茎葉　甘酢漬,1.4,0.5,17.3
763,ひろしまな　葉　生,1.5,0.2,4.2
764,ひろしまな　塩漬,1.2,0.2,3.3
765,ふき類　ふき　葉柄　生,0.3,0,3
766,ふき類　ふき　葉柄　ゆで,0.3,0,1.9
767,ふき類　ふきのとう　花序　生,2.5,0.1,10
768,ふき類　ふきのとう　花序　ゆで,2.5,0.1,7
769,ふじまめ　若ざや　生,2.5,0.1,7.4
770,ふだんそう　葉　生,2,0.1,3.7
771,ふだんそう　葉　ゆで,2.8,0.1,5.4
772,ブロッコリー　花序　生,5.4,0.6,6.6
773,ブロッコリー　花序　ゆで,3.9,0.4,5.2
774,ブロッコリー　花序　電子レンジ調理,5.7,0.7,7
775,ブロッコリー　花序　焼き,9.9,1.2,8.4
776,ブロッコリー　花序　油いため,6.9,6.3,6.1
777,ブロッコリー　芽ばえ　生,1.9,0.6,2.6
778,へちま　果実　生,0.8,0.1,3.8
779,へちま　果実　ゆで,1.6,0.1,3.7
780,ほうれんそう　葉　通年平均　生,2.2,0.4,3.1
781,ほうれんそう　葉　通年平均　ゆで,2.6,0.5,4
782,ほうれんそう　葉　通年平均　油いため,3.8,8.1,4.4
783,ほうれんそう　葉　夏採り　生,2.2,0.4,3.1
784,ほうれんそう　葉　夏採り　ゆで,2.6,0.5,4
785,ほうれんそう　葉　冬採り　生,2.2,0.4,3.1
786,ほうれんそう　葉　冬採り　ゆで,2.6,0.5,4
787,ほうれんそう　葉　冷凍,2.9,0.3,3.4
788,ほうれんそう　葉　冷凍　ゆで,3.7,0.5,3.8
789,ほうれんそう　葉　冷凍　油いため,4,4.5,5.4
790,ホースラディシュ　根茎　生,3.1,0.3,17.7
791,まこも　茎　生,1.3,0.2,4.4
792,みずかけな　葉　生,2.9,0.1,4.7
793,みずかけな　塩漬,4.9,0,5.7
794,みずな　葉　生,2.2,0.1,4.8
795,みずな　葉　ゆで,2,0.1,4.7
796,みずな　塩漬,2,0.1,5.9
797,みつば類　切りみつば　葉　生,1,0.1,4
798,みつば類　切りみつば　葉　ゆで,0.9,0.1,3.3
799,みつば類　根みつば　葉　生,1.9,0.1,4.1
800,みつば類　根みつば　葉　ゆで,2.3,0.1,3.9
801,みつば類　糸みつば　葉　生,0.9,0.1,2.9
802,みつば類　糸みつば　葉　ゆで,1.1,0,4
803,みぶな　葉　生,1.1,0.3,2.9
804,みょうが類　みょうが　花穂　生,0.9,0.1,2.6
805,みょうが類　みょうがたけ　茎葉　生,0.4,0.1,1.5
806,むかご　肉芽　生,2.9,0.2,20.6
807,めキャベツ　結球葉　生,5.7,0.1,9.9
808,めキャベツ　結球葉　ゆで,5.3,0.1,9.8
809,めたで　芽ばえ　生,3,0.5,8.8
810,もやし類　アルファルファもやし　生,1.6,0.1,2
811,もやし類　だいずもやし　生,3.7,1.5,2.3
812,もやし類　だいずもやし　ゆで,2.9,1.6,2.2
813,もやし類　ブラックマッペもやし　生,2.2,0,2.8
814,もやし類　ブラックマッペもやし　ゆで,1.3,0,2.7
815,もやし類　ブラックマッペもやし　油いため,2.3,0.9,5.8
816,もやし類　りょくとうもやし　生,1.7,0.1,2.6
817,もやし類　りょくとうもやし　ゆで,1.6,0,2.3
818,モロヘイヤ　茎葉　生,4.8,0.5,6.3
819,モロヘイヤ　茎葉　ゆで,3,0.4,4
820,やぶまめ　生,15.5,6.5,29.5
821,やまごぼう　みそ漬,4.1,0.1,15.6
822,ゆりね　りん茎　生,3.8,0.1,28.3
823,ゆりね　りん茎　ゆで,3.4,0.1,28.7
824,ようさい　茎葉　生,2.2,0.1,3.1
825,ようさい　茎葉　ゆで,2.2,0.1,4.1
826,よめな　葉　生,3.4,0.2,10
827,よもぎ　葉　生,5.2,0.3,8.7
828,よもぎ　葉　ゆで,4.8,0.1,8.2
829,らっかせい　未熟豆　生,12,24.2,12.4
830,らっかせい　未熟豆　ゆで,11.9,23.5,12.3
831,らっきょう類　らっきょう　りん茎　生,1.4,0.2,29.3
832,らっきょう類　らっきょう　甘酢漬,0.4,0.3,29.4
833,らっきょう類　エシャレット　りん茎　生,2.3,0.2,17.8
834,リーキ　りん茎葉　生,1.6,0.1,6.9
835,リーキ　りん茎葉　ゆで,1.3,0.1,6.8
836,ルッコラ　葉　生,1.9,0.4,3.1
837,ルバーブ　葉柄　生,0.7,0.1,6
838,ルバーブ　葉柄　ゆで,0.5,0.1,4.6
839,レタス類　レタス　土耕栽培　結球葉　生,0.6,0.1,2.8
840,レタス類　レタス　水耕栽培　結球葉　生,0.8,0.2,2.9
841,レタス類　サラダな　葉　生,1,0.2,2.7
842,レタス類　リーフレタス　葉　生,1.4,0.1,3.3
843,レタス類　サニーレタス　葉　生,1.2,0.2,3.2
844,レタス類　サンチュ　葉　生,1.2,0.4,2.5
845,レタス類　コスレタス　葉　生,1.2,0.2,3.4
846,れんこん　根茎　生,1.9,0.1,15.5
847,れんこん　根茎　ゆで,1.3,0.1,16.1
848,れんこん　甘酢れんこん,0.6,0.2,16.5
849,わけぎ　葉　生,1.6,0,7.4
850,わけぎ　葉　ゆで,1.9,0,6.9
851,わさび　根茎　生,5.6,0.2,18.4
852,わさび　わさび漬,7.1,0.5,28
853,わらび　生わらび　生,2.4,0.1,4
854,わらび　生わらび　ゆで,1.5,0.1,3
855,わらび　干しわらび　乾,20,0.7,61.4
856,その他　ミックスベジタブル　冷凍,3,0.7,15.1
857,その他　ミックスベジタブル　冷凍　ゆで,3.1,0.8,14.6
858,その他　ミックスベジタブル　冷凍　油いため,3.3,4.9,15.7
859,その他　野菜ミックスジュース　通常タイプ,0.8,0.1,4.7
860,その他　野菜ミックスジュース　濃縮タイプ,1,0.3,7.8
861,あけび　果肉　生,0.5,0.1,22
862,あけび　果皮　生,0.3,0.3,8.6
863,アサイー　冷凍　無糖,0.9,5.3,5
864,アセロラ　酸味種　生,0.7,0.1,9
865,アセロラ　甘味種　生,0.7,0.1,9
866,アセロラ　果実飲料　10%果汁入り飲料,0.1,0,10.5
867,アテモヤ　生,1.8,0.4,19.4
868,アボカド　生,2.1,17.5,7.9
869,あんず　生,1,0.3,8.5
870,あんず　乾,9.2,0.4,70.4
871,あんず　缶詰,0.5,0.4,18.9
872,あんず　ジャム　高糖度,0.3,0.1,64.9
873,あんず　ジャム　低糖度,0.4,0.1,50.5
874,いちご　生,0.9,0.1,8.5
875,いちご　ジャム　高糖度,0.4,0.1,63.3
876,いちご　ジャム　低糖度,0.5,0.1,48.4
877,いちご　乾,0.5,0.2,82.8
878,いちじく　生,0.6,0.1,14.3
879,いちじく　乾,3,1.1,75.3
880,いちじく　缶詰,0.5,0.1,19.4
881,うめ　生,0.7,0.5,7.9
882,うめ　梅漬　塩漬,0.7,0.4,6.7
883,うめ　梅漬　調味漬,1.5,0.5,10.5
884,うめ　梅干し　塩漬,0.9,0.7,8.6
885,うめ　梅干し　調味漬,1.5,0.6,21.1
886,うめ　梅びしお,0.7,0.5,48.1
887,うめ　果実飲料　20%果汁入り飲料,0,0,12.3
888,オリーブ　塩漬　グリーンオリーブ,1,15,4.5
889,オリーブ　塩漬　ブラックオリーブ,0.8,12.3,3.4
890,オリーブ　塩漬　スタッフドオリーブ,0.8,14.3,4.2
891,かき　甘がき　生,0.4,0.2,15.9
892,かき　渋抜きがき　生,0.5,0.1,16.9
893,かき　干しがき,1.5,1.7,71.3
894,かりん　生,0.4,0.1,18.3
895,かんきつ類　いよかん　砂じょう　生,0.9,0.1,11.8
896,かんきつ類　うんしゅうみかん　じょうのう　早生　生,0.5,0.1,11.9
897,かんきつ類　うんしゅうみかん　じょうのう　普通　生,0.7,0.1,12
898,かんきつ類　うんしゅうみかん　砂じょう　早生　生,0.5,0.1,11.3
899,かんきつ類　うんしゅうみかん　砂じょう　普通　生,0.7,0.1,11.5
900,かんきつ類　うんしゅうみかん　果実飲料　ストレートジュース,0.5,0.1,10.6
901,かんきつ類　うんしゅうみかん　果実飲料　濃縮還元ジュース,0.5,0.1,9.9
902,かんきつ類　うんしゅうみかん　果実飲料　果粒入りジュース,0.2,0,13
903,かんきつ類　うんしゅうみかん　果実飲料　50%果汁入り飲料,0.2,0,14.7
904,かんきつ類　うんしゅうみかん　果実飲料　20%果汁入り飲料,0.1,0,12.4
905,かんきつ類　うんしゅうみかん　缶詰　果肉,0.5,0.1,15.3
906,かんきつ類　うんしゅうみかん　缶詰　液汁,0.3,0.1,15.3
907,かんきつ類　オレンジ　ネーブル　砂じょう　生,0.9,0.1,11.8
908,かんきつ類　オレンジ　バレンシア　米国産　砂じょう　生,1,0.1,9.8
909,かんきつ類　オレンジ　バレンシア　果実飲料　ストレートジュース,0.8,0,11
910,かんきつ類　オレンジ　バレンシア　果実飲料　濃縮還元ジュース,0.7,0.1,10.7
911,かんきつ類　オレンジ　バレンシア　果実飲料　50%果汁入り飲料,0.4,0.2,10.8
912,かんきつ類　オレンジ　バレンシア　果実飲料　30%果汁入り飲料,0.2,0,10
913,かんきつ類　オレンジ　バレンシア　マーマレード　高糖度,0.2,0.1,63.2
914,かんきつ類　オレンジ　バレンシア　マーマレード　低糖度,0.3,0.1,47.7
915,かんきつ類　オレンジ　福原オレンジ　砂じょう　生,1,0.1,9.8
916,かんきつ類　オロブランコ　砂じょう　生,0.8,0.1,10.1
917,かんきつ類　かぼす　果汁　生,0.4,0.1,8.5
918,かんきつ類　かわちばんかん　砂じょう　生,0.7,0.2,8.8
919,かんきつ類　きよみ　砂じょう　生,0.8,0.2,10.3
920,かんきつ類　きんかん　全果　生,0.5,0.7,17.5
921,かんきつ類　グレープフルーツ　白肉種　砂じょう　生,0.9,0.1,9.6
922,かんきつ類　グレープフルーツ　紅肉種　砂じょう　生,0.9,0.1,9.6
923,かんきつ類　グレープフルーツ　果実飲料　ストレートジュース,0.6,0.1,10.3
924,かんきつ類　グレープフルーツ　果実飲料　濃縮還元ジュース,0.7,0.1,8.8
925,かんきつ類　グレープフルーツ　果実飲料　50%果汁入り飲料,0.3,0,11.1
926,かんきつ類　グレープフルーツ　果実飲料　20%果汁入り飲料,0.1,0,9.7
927,かんきつ類　グレープフルーツ　缶詰,0.5,0,17.1
928,かんきつ類　さんぼうかん　砂じょう　生,0.7,0.3,10.9
929,かんきつ類　シークヮーサー　果汁　生,0.8,0.1,7.9
930,かんきつ類　シークヮーサー　果実飲料　10%果汁入り飲料,0.1,0,11.8
931,かんきつ類　しらぬひ　砂じょう　生,0.8,0.2,12.9
932,かんきつ類　すだち　果皮　生,1.8,0.3,16.4
933,かんきつ類　すだち　果汁　生,0.5,0.1,6.6
934,かんきつ類　せとか　砂じょう　生,0.8,0.2,11.7
935,かんきつ類　セミノール　砂じょう　生,1.1,0.1,12.4
936,かんきつ類　だいだい　果汁　生,0.3,0.2,8
937,かんきつ類　なつみかん　砂じょう　生,0.9,0.1,10
938,かんきつ類　なつみかん　缶詰,0.5,0.1,19.4
939,かんきつ類　はっさく　砂じょう　生,0.8,0.1,11.5
940,かんきつ類　はるみ　砂じょう　生,0.9,0.2,12.1
941,かんきつ類　ひゅうがなつ　じょうのう及びアルベド　生,0.6,0.1,11.7
942,かんきつ類　ひゅうがなつ　砂じょう　生,0.6,0.1,8.3
943,かんきつ類　ぶんたん　砂じょう　生,0.7,0.1,9.8
944,かんきつ類　ぶんたん　ざぼん漬,0.2,0.1,85.5
945,かんきつ類　ぽんかん　砂じょう　生,0.9,0.1,9.9
946,かんきつ類　ゆず　果皮　生,1.2,0.5,14.2
947,かんきつ類　ゆず　果汁　生,0.5,0.1,7
948,かんきつ類　ライム　果汁　生,0.4,0.1,9.3
949,かんきつ類　レモン　全果　生,0.9,0.7,12.5
950,かんきつ類　レモン　果汁　生,0.4,0.2,8.6
951,キウイフルーツ　緑肉種　生,1,0.2,13.4
952,キウイフルーツ　黄肉種　生,1.1,0.2,14.9
953,きはだ　実　乾,7.3,9.8,65.1
954,キワノ　生,1.5,0.9,8
955,グァバ　赤肉種　生,0.6,0.1,9.9
956,グァバ　白肉種　生,0.6,0.1,9.9
957,グァバ　果実飲料　20%果汁入り飲料　ネクター,0.1,0.1,12.3
958,グァバ　果実飲料　10%果汁入り飲料,0.1,0.1,12.3
959,くこ　実　乾,12.3,4.1,75.3
960,ぐみ　生,1.3,0.2,17.2
961,ココナッツ　ココナッツウォーター,0.2,0.1,5
962,ココナッツ　ココナッツミルク,1.9,16,2.8
963,ココナッツ　ナタデココ,0,0,20.2
964,さくらんぼ　国産　生,1,0.2,15.2
965,さくらんぼ　米国産　生,1.2,0.1,17.1
966,さくらんぼ　米国産　缶詰,0.6,0.1,17.6
967,ざくろ　生,0.2,0,15.5
968,すいか　赤肉種　生,0.6,0.1,9.5
969,すいか　黄肉種　生,0.6,0.1,9.5
970,すぐり類　カシス　冷凍,1.6,1.6,13.4
971,すぐり類　グーズベリー　生,1,0.1,13.2
972,スターフルーツ　生,0.7,0.1,7.5
973,すもも類　にほんすもも　生,0.6,1,9.4
974,すもも類　プルーン　生,0.7,0.1,12.6
975,すもも類　プルーン　乾,2.4,0.2,62.3
976,チェリモヤ　生,1.3,0.3,19.8
977,ドラゴンフルーツ　生,1.4,0.3,11.8
978,ドリアン　生,2.3,3.3,27.1
979,なし類　日本なし　生,0.3,0.1,11.3
980,なし類　日本なし　缶詰,0.1,0.1,19.1
981,なし類　中国なし　生,0.2,0.1,12.7
982,なし類　西洋なし　生,0.3,0.1,14.4
983,なし類　西洋なし　缶詰,0.2,0.1,20.7
984,なつめ　乾,3.9,2,71.4
985,なつめやし　乾,2.2,0.2,71.3
986,パインアップル　生,0.6,0.1,13.7
987,パインアップル　焼き,0.9,0.2,20.1
988,パインアップル　果実飲料　ストレートジュース,0.3,0.1,11
989,パインアップル　果実飲料　濃縮還元ジュース,0.1,0.1,11.1
990,パインアップル　果実飲料　50%果汁入り飲料,0.3,0.1,12.1
991,パインアップル　果実飲料　10%果汁入り飲料,0,0,12.4
992,パインアップル　缶詰,0.4,0.1,20.3
993,パインアップル　砂糖漬,0.5,0.2,86.8
994,ハスカップ　生,0.7,0.6,12.8
995,パッションフルーツ　果汁　生,0.8,0.4,16.2
996,バナナ　生,1.1,0.2,22.5
997,バナナ　乾,3.8,0.4,78.5
998,パパイア　完熟　生,0.5,0.2,9.5
999,パパイア　未熟　生,1.3,0.1,9.4
1000,びわ　生,0.3,0.1,10.6
1001,びわ　缶詰,0.3,0.1,19.8
1002,ぶどう　皮なし　生,0.4,0.1,15.7
1003,ぶどう　皮つき　生,0.6,0.2,16.9
1004,ぶどう　干しぶどう,2.7,0.2,80.3
1005,ぶどう　果実飲料　ストレートジュース,0.3,0.2,14.3
1006,ぶどう　果実飲料　濃縮還元ジュース,0.3,0.3,12
1007,ぶどう　果実飲料　70%果汁入り飲料,0.2,0,12.9
1008,ぶどう　果実飲料　10%果汁入り飲料,0,0,13.1
1009,ぶどう　缶詰,0.4,0.1,20.4
1010,ぶどう　ジャム,0.5,0.1,47.5
1011,ブルーベリー　生,0.5,0.1,12.9
1012,ブルーベリー　ジャム,0.7,0.3,43.8
1013,ブルーベリー　乾,2.7,1.9,72.5
1014,ホワイトサポテ　生,1.5,0.1,18.9
1015,まくわうり　黄肉種　生,0.8,0.1,7.8
1016,まくわうり　白肉種　生,0.8,0.1,7.8
1017,マルメロ　生,0.3,0.1,15.1
1018,マンゴー　生,0.6,0.1,16.9
1019,マンゴー　ドライマンゴー,3.1,0.7,84.9
1020,マンゴスチン　生,0.6,0.2,17.5
1021,メロン　温室メロン　生,1.1,0.1,10.3
1022,メロン　露地メロン　緑肉種　生,1,0.1,10.4
1023,メロン　露地メロン　赤肉種　生,1,0.1,10.4
1024,もも類　もも　白肉種　生,0.6,0.1,10.2
1025,もも類　もも　黄肉種　生,0.5,0.2,13.4
1026,もも類　もも　果実飲料　30%果汁入り飲料　ネクター,0.2,0.1,11.6
1027,もも類　もも　缶詰　白肉種　果肉,0.5,0.1,20.6
1028,もも類　もも　缶詰　黄肉種　果肉,0.5,0.1,20.6
1029,もも類　もも　缶詰　液汁,0.3,0.1,19.8
1030,もも類　ネクタリン　生,0.7,0.3,10.7
1031,やまもも　生,0.5,0.2,11.3
1032,ライチー　生,1,0.1,16.4
1033,ラズベリー　生,1.1,0.1,10.2
1034,りゅうがん　乾,5.1,0.4,72.9
1035,りんご　皮なし　生,0.1,0.2,15.5
1036,りんご　皮つき　生,0.2,0.3,16.2
1037,りんご　皮つき　焼き,0.2,0.4,21.9
1038,りんご　果実飲料　ストレートジュース,0.2,0.1,11.8
1039,りんご　果実飲料　濃縮還元ジュース,0.1,0.2,11.4
1040,りんご　果実飲料　50%果汁入り飲料,0.1,0,11.5
1041,りんご　果実飲料　30%果汁入り飲料,0,0,11.4
1042,りんご　缶詰,0.3,0.1,20.1
1043,りんご　ジャム,0.2,0.1,52.7
1044,えのきたけ　生,2.7,0.2,7.6
1045,えのきたけ　ゆで,2.8,0.1,7.8
1046,えのきたけ　油いため,3,3.9,8.8
1047,えのきたけ　味付け瓶詰,3.6,0.3,16.9
1048,きくらげ類　あらげきくらげ　生,0.7,0.1,5.4
1049,きくらげ類　あらげきくらげ　乾,6.9,0.7,77
1050,きくらげ類　あらげきくらげ　ゆで,1.2,0.1,16.1
1051,きくらげ類　あらげきくらげ　油いため,2.3,5.2,27.8
1052,きくらげ類　きくらげ　乾,7.9,2.1,71.1
1053,きくらげ類　きくらげ　ゆで,0.6,0.2,5.2
1054,きくらげ類　しろきくらげ　乾,4.9,0.7,74.5
1055,きくらげ類　しろきくらげ　ゆで,0.4,0,6.7
1056,くろあわびたけ　生,3.7,0.4,4.9
1057,しいたけ　生しいたけ　菌床栽培　生,3.1,0.3,6.4
1058,しいたけ　生しいたけ　菌床栽培　ゆで,2.5,0.4,5.1
1059,しいたけ　生しいたけ　菌床栽培　油いため,3.3,4.1,7.3
1060,しいたけ　生しいたけ　菌床栽培　天ぷら,3.4,14,17.8
1061,しいたけ　生しいたけ　原木栽培　生,3.1,0.4,7.6
1062,しいたけ　生しいたけ　原木栽培　ゆで,2.4,0.4,5.9
1063,しいたけ　生しいたけ　原木栽培　油いため,3.8,5.4,8.8
1064,しいたけ　乾しいたけ　乾,21.2,2.8,62.5
1065,しいたけ　乾しいたけ　ゆで,3.1,0.3,9.9
1066,しいたけ　乾しいたけ　甘煮,3.3,0.4,28.9
1067,しめじ類　はたけしめじ　生,2.6,0.3,4.5
1068,しめじ類　はたけしめじ　ゆで,2.6,0.3,5.1
1069,しめじ類　ぶなしめじ　生,2.7,0.5,4.8
1070,しめじ類　ぶなしめじ　ゆで,2.7,0.2,5.2
1071,しめじ類　ぶなしめじ　油いため,3,5.5,4.8
1072,しめじ類　ぶなしめじ　素揚げ,3.9,14.3,10.1
1073,しめじ類　ぶなしめじ　天ぷら,3.4,17.1,23.2
1074,しめじ類　ほんしめじ　生,2.5,0.4,2.8
1075,しめじ類　ほんしめじ　ゆで,2.8,0.6,4.1
1076,たもぎたけ　生,3.6,0.3,3.7
1077,なめこ　株採り　生,1.8,0.2,5.4
1078,なめこ　株採り　ゆで,1.6,0.1,5.1
1079,なめこ　カットなめこ　生,1.1,0.1,3.6
1080,なめこ　水煮缶詰,1,0.1,3.2
1081,ぬめりすぎたけ　生,2.3,0.4,4.1
1082,ひらたけ類　うすひらたけ　生,6.1,0.2,4.8
1083,ひらたけ類　エリンギ　生,2.8,0.4,6
1084,ひらたけ類　エリンギ　ゆで,3.2,0.5,6.5
1085,ひらたけ類　エリンギ　焼き,4.2,0.5,9.1
1086,ひらたけ類　エリンギ　油いため,3.2,3.7,8.1
1087,ひらたけ類　ひらたけ　生,3.3,0.3,6.2
1088,ひらたけ類　ひらたけ　ゆで,3.4,0.2,6.6
1089,まいたけ　生,2,0.5,4.4
1090,まいたけ　ゆで,1.6,0.5,6.4
1091,まいたけ　油いため,2.6,4.4,6.8
1092,まいたけ　乾,21.9,3.9,59.9
1093,マッシュルーム　生,2.9,0.3,2.1
1094,マッシュルーム　ゆで,3.8,0.2,3.7
1095,マッシュルーム　油いため,3.6,4.5,4.5
1096,マッシュルーム　水煮缶詰,3.4,0.2,3.3
1097,まつたけ　生,2,0.6,8.2
1098,やなぎまつたけ　生,2.4,0.1,4
1099,あおさ　素干し,22.1,0.6,41.7
1100,あおのり　素干し,29.4,5.2,41
1101,あまのり　ほしのり,39.4,3.7,38.7
1102,あまのり　焼きのり,41.4,3.7,44.3
1103,あまのり　味付けのり,40,3.5,41.8
1104,あらめ　蒸し干し,12.4,0.7,56.2
1105,いわのり　素干し,34.8,0.7,39.1
1106,うみぶどう　生,0.5,0.1,1.2
1107,えごのり　素干し,9,0.1,62.2
1108,えごのり　おきうと,0.3,0.1,2.5
1109,おごのり　塩蔵　塩抜き,1.3,0.1,8.8
1110,かわのり　素干し,38.1,1.6,41.7
1111,こんぶ類　えながおにこんぶ　素干し,11,1,55.7
1112,こんぶ類　がごめこんぶ　素干し,7.9,0.5,62.1
1113,こんぶ類　ながこんぶ　素干し,8.3,1.5,58.5
1114,こんぶ類　ほそめこんぶ　素干し,6.9,1.7,62.9
1115,こんぶ類　まこんぶ　素干し　乾,5.8,1.3,64.3
1116,こんぶ類　まこんぶ　素干し　水煮,1.1,0.3,11.6
1117,こんぶ類　みついしこんぶ　素干し,7.7,1.9,64.7
1118,こんぶ類　りしりこんぶ　素干し,8,2,56.5
1119,こんぶ類　刻み昆布,5.4,0.5,46
1120,こんぶ類　削り昆布,6.5,0.9,50.2
1121,こんぶ類　塩昆布,16.9,0.4,37
1122,こんぶ類　つくだ煮,6,1,33.3
1123,すいぜんじのり　素干し　水戻し,1.5,0,2.1
1124,てんぐさ　素干し,16.1,1,53.8
1125,てんぐさ　ところてん,0.2,0,0.6
1126,てんぐさ　角寒天,2.4,0.2,74.1
1127,てんぐさ　寒天,0,0,1.5
1128,てんぐさ　粉寒天,0.2,0.3,81.7
1129,とさかのり　赤とさか　塩蔵　塩抜き,1.5,0.1,5.1
1130,とさかのり　青とさか　塩蔵　塩抜き,0.9,0.2,4.9
1131,ひじき　ほしひじき　ステンレス釜　乾,9.2,3.2,58.4
1132,ひじき　ほしひじき　ステンレス釜　ゆで,0.7,0.3,3.4
1133,ひじき　ほしひじき　ステンレス釜　油いため,0.8,4.7,4.1
1134,ひじき　ほしひじき　鉄釜　乾,9.2,3.2,56
1135,ひじき　ほしひじき　鉄釜　ゆで,0.7,0.3,3.4
1136,ひじき　ほしひじき　鉄釜　油いため,0.8,4.7,4.1
1137,ひとえぐさ　素干し,16.6,1,46.3
1138,ひとえぐさ　つくだ煮,14.4,1.3,21.1
1139,ふのり　素干し,13.8,1,57.8
1140,まつも　素干し,27.9,4.9,40.8
1141,むかでのり　塩蔵　塩抜き,0.6,0.1,4.2
1142,もずく類　おきなわもずく　塩蔵　塩抜き,0.3,0.2,2
1143,もずく類　もずく　塩蔵　塩抜き,0.2,0.1,1.4
1144,わかめ　原藻　生,1.9,0.2,5.6
1145,わかめ　乾燥わかめ　素干し,13.6,1.6,41.3
1146,わかめ　乾燥わかめ　素干し　水戻し,2,0.3,5.9
1147,わかめ　乾燥わかめ　板わかめ,16.7,1.2,47.4
1148,わかめ　乾燥わかめ　灰干し　水戻し,1.1,0.1,2.2
1149,わかめ　カットわかめ　乾,17.9,4,42.1
1150,わかめ　カットわかめ　水煮　沸騰水で短時間加熱したもの,1.3,0.8,3.8
1151,わかめ　カットわかめ　水煮の汁,0,0,0.1
1152,わかめ　湯通し塩蔵わかめ　塩抜き　生,1.5,0.3,3.4
1153,わかめ　湯通し塩蔵わかめ　塩抜き　ゆで,0.6,0.1,1.4
1154,わかめ　くきわかめ　湯通し塩蔵　塩抜き,1.1,0.3,5.5
1155,わかめ　めかぶわかめ　生,0.9,0.6,3.4
1156,＜魚類＞　あいなめ　生,19.1,3.4,0.1
1157,＜魚類＞　あこうだい　生,16.8,2.3,0.1
1158,＜魚類＞　あじ類　まあじ　皮つき　生,19.7,4.5,0.1
1159,＜魚類＞　あじ類　まあじ　皮なし　生,19.7,4.1,0.2
1160,＜魚類＞　あじ類　まあじ　皮つき　水煮,22.4,5.9,0.1
1161,＜魚類＞　あじ類　まあじ　皮つき　焼き,25.9,6.4,0.1
1162,＜魚類＞　あじ類　まあじ　皮つき　フライ,20.1,18.2,7.9
